Airline,Source,Dest,Stops,Info,Price,Day,Month,Distance(km),Duration
Air India,BLR,DEL,0,0,6121,6,5,1709.71,165
Jet Airways,DEL,COK,2,0,12347,21,3,2220.78,1465
Vistara,BLR,DEL,0,0,5613,18,4,1709.71,170
Jet Airways,DEL,COK,1,0,18253,3,3,2201.6,1185
Multiple carriers,DEL,COK,1,0,14848,21,5,2201.6,555
Jet Airways,BOM,HYD,0,1,4995,15,5,623.54,90
IndiGo,BLR,DEL,0,0,4591,6,6,1709.71,170
IndiGo,CCU,BLR,0,0,4462,18,3,1547.27,160
Jet Airways,DEL,COK,1,1,12898,21,5,2201.6,1210
Jet Airways,DEL,COK,1,0,12032,27,3,2201.6,590
Jet Airways,DEL,COK,2,1,13029,9,5,2206.24,1125
SpiceJet,MAA,CCU,0,2,3543,3,6,1387.26,140
Air India,BLR,DEL,0,0,8851,3,3,1709.71,165
Jet Airways,DEL,COK,1,0,14714,6,6,2201.6,335
SpiceJet,CCU,BLR,0,2,3841,24,4,1547.27,155
Multiple carriers,DEL,COK,1,0,7531,21,3,2201.6,455
Multiple carriers,DEL,COK,1,0,7845,27,3,2201.6,440
Jet Airways,CCU,BLR,1,1,9663,9,5,2500.36,330
Jet Airways,BOM,HYD,0,0,5678,6,5,623.54,85
IndiGo,BLR,DEL,0,0,5780,18,5,1709.71,165
SpiceJet,CCU,BLR,0,2,3841,9,4,1547.27,145
Air India,DEL,COK,1,0,7174,24,6,2077.09,320
Air India,CCU,BLR,2,0,13616,18,5,2513.88,1915
Multiple carriers,DEL,COK,2,0,18275,27,5,2325.49,460
Air India,CCU,BLR,2,0,14482,15,5,3097.47,1700
Air India,CCU,BLR,2,0,7662,6,5,1838.55,445
Air India,DEL,COK,2,0,11281,15,5,2993.19,1275
Air India,CCU,BLR,1,0,6117,21,5,1662.88,965
SpiceJet,BLR,DEL,0,0,4423,6,4,1709.71,160
Air India,CCU,BLR,2,0,9416,6,6,2578.2,590
Air India,BLR,DEL,0,0,6961,21,6,1709.71,165
Jet Airways,DEL,COK,2,0,13376,1,6,2600.67,1300
GoAir,BLR,DEL,0,0,4239,24,3,1709.71,175
Multiple carriers,DEL,COK,1,0,13727,15,5,2201.6,660
Jet Airways,CCU,BLR,1,0,13067,18,5,3022.67,1285
Air India,BLR,DEL,0,0,6961,21,6,1709.71,170
Jet Airways,CCU,BLR,1,1,7064,1,4,2500.36,1720
IndiGo,DEL,COK,1,0,8784,21,3,2201.6,860
Jet Airways,CCU,BLR,1,0,13941,1,5,2500.36,1215
Multiple carriers,DEL,COK,1,0,15058,24,6,2201.6,730
Air Asia,DEL,COK,1,0,6451,27,6,2077.09,625
Jet Airways,DEL,COK,2,0,13014,6,6,2206.24,810
GoAir,DEL,COK,1,0,22794,3,3,2201.6,310
GoAir,DEL,COK,1,0,6922,27,4,2201.6,540
Jet Airways,BLR,DEL,0,0,7229,12,4,1709.71,175
Multiple carriers,DEL,COK,1,0,13587,12,6,2201.6,660
Air India,DEL,COK,2,0,11228,21,3,2335.87,1820
Air Asia,BLR,DEL,0,0,4282,1,5,1709.71,170
Jet Airways,BLR,DEL,1,0,12284,18,3,1971.87,280
Jet Airways,DEL,COK,1,1,10262,9,6,2201.6,1655
Vistara,DEL,COK,0,0,6741,21,5,2048.6,190
IndiGo,BLR,DEL,0,0,3943,15,6,1709.71,170
Air India,CCU,BLR,1,0,7662,12,5,2538.47,1700
Jet Airways,CCU,BLR,1,1,8586,12,5,2500.36,1430
Air India,DEL,COK,1,0,5117,27,3,2278.33,765
Jet Airways,DEL,COK,2,0,13376,24,6,2600.67,1320
IndiGo,DEL,COK,1,0,5298,15,5,2084.71,320
GoAir,BLR,DEL,0,0,4632,9,4,1709.71,175
Jet Airways,DEL,COK,2,0,13014,1,6,2206.24,535
IndiGo,BLR,DEL,0,0,12649,1,3,1709.71,175
IndiGo,CCU,BLR,1,0,6303,24,3,1654.62,285
Multiple carriers,DEL,COK,2,0,11560,9,3,2292.07,485
IndiGo,BLR,DEL,0,0,4823,21,5,1709.71,170
GoAir,DEL,COK,1,0,7031,21,4,2201.6,540
SpiceJet,BLR,DEL,0,0,4423,15,5,1709.71,170
Air India,DEL,COK,2,0,10975,12,6,2292.07,1420
SpiceJet,CCU,BLR,0,0,3873,9,4,1547.27,140
Air Asia,CCU,BLR,0,0,4107,24,4,1547.27,150
Jet Airways,BLR,DEL,1,1,11087,18,3,1971.87,1050
Multiple carriers,DEL,COK,1,0,10529,15,5,2201.6,690
Vistara,BLR,DEL,0,0,6138,15,3,1709.71,160
Jet Airways,BLR,DEL,1,0,13817,12,3,1971.87,980
Multiple carriers,DEL,COK,1,1,6093,27,6,2084.71,920
Jet Airways,BOM,HYD,0,0,5678,24,3,623.54,85
Air India,CCU,BLR,1,0,7893,1,4,3022.67,925
Air India,BLR,DEL,0,0,6121,1,5,1709.71,170
Jet Airways,BLR,DEL,0,1,4544,9,4,1709.71,180
Jet Airways,DEL,COK,1,0,14714,3,6,2201.6,1005
Jet Airways,CCU,BLR,1,0,14388,18,5,2500.36,1090
Multiple carriers,DEL,COK,1,0,16108,1,6,2201.6,675
Multiple carriers,DEL,COK,1,0,12402,3,6,2201.6,720
Jet Airways,CCU,BLR,1,1,12384,1,5,3022.67,690
Air India,DEL,COK,0,0,6094,24,4,2048.6,180
IndiGo,CCU,BLR,1,0,5276,9,6,1547.97,220
IndiGo,CCU,BLR,0,0,4804,24,6,1547.27,155
Air India,DEL,COK,2,0,11281,1,5,2993.19,1275
Jet Airways,DEL,COK,1,1,6068,27,3,2201.6,650
Jet Airways,BLR,DEL,0,0,7229,12,5,1709.71,180
IndiGo,DEL,COK,1,0,6628,12,6,2201.6,975
Jet Airways,BLR,DEL,1,1,13502,6,3,1971.87,1055
Multiple carriers,DEL,COK,1,1,14086,9,3,2201.6,575
GoAir,DEL,COK,1,0,4959,12,6,2201.6,540
Jet Airways,DEL,COK,1,0,16376,27,5,2201.6,620
IndiGo,CCU,BLR,0,0,4804,15,6,1547.27,155
Jet Airways,BLR,DEL,1,0,13817,12,3,1971.87,1035
Jet Airways,BLR,DEL,0,0,7229,1,5,1709.71,175
SpiceJet,MAA,CCU,0,2,3859,3,6,1387.26,135
Air India,CCU,BLR,2,0,13899,21,5,3290.72,1165
IndiGo,DEL,COK,1,0,6628,24,6,2201.6,975
IndiGo,DEL,COK,1,0,10123,15,5,2130.78,305
SpiceJet,CCU,BLR,0,0,3873,3,4,1547.27,155
Jet Airways,CCU,BLR,1,0,13339,24,3,2500.36,1015
Jet Airways,DEL,COK,1,0,14714,6,6,2201.6,520
Jet Airways,CCU,BLR,1,0,12692,12,6,3022.67,1295
GoAir,DEL,COK,1,0,5281,15,6,2201.6,355
Jet Airways,DEL,COK,2,1,10368,24,6,2206.24,810
Multiple carriers,DEL,COK,1,0,13377,27,5,2201.6,570
Jet Airways,DEL,COK,2,0,15129,27,5,2263.95,1195
Air India,BLR,DEL,0,0,6961,6,6,1709.71,165
Jet Airways,CCU,BLR,1,1,10844,24,5,2500.36,1430
Jet Airways,CCU,BLR,1,0,13759,24,3,2500.36,1235
Air Asia,CCU,BLR,0,0,3807,15,6,1547.27,150
IndiGo,BLR,DEL,0,0,3943,18,5,1709.71,170
Jet Airways,CCU,BLR,1,0,13941,1,5,2500.36,945
Jet Airways,CCU,BLR,1,1,8586,24,5,2500.36,845
Air India,CCU,BLR,0,0,6245,1,4,1547.27,150
Jet Airways,CCU,BLR,1,0,13067,6,5,3022.67,505
IndiGo,DEL,COK,1,0,14871,6,3,2201.6,425
Multiple carriers,DEL,COK,1,0,13377,24,6,2201.6,690
Jet Airways,DEL,COK,1,1,12373,9,5,2201.6,1395
Jet Airways,CCU,BLR,1,0,14231,24,3,2500.36,345
SpiceJet,BOM,HYD,0,2,1965,1,5,623.54,90
Jet Airways,DEL,COK,1,0,14924,3,6,2201.6,330
IndiGo,CCU,BLR,0,0,4174,1,4,1547.27,155
GoAir,DEL,COK,1,0,4725,3,4,2201.6,355
Multiple carriers,DEL,COK,1,0,17057,3,3,2201.6,665
Air India,BLR,DEL,1,0,11444,3,3,2860.23,700
Jet Airways,DEL,COK,0,1,7202,12,6,2048.6,195
Jet Airways,BLR,DEL,0,1,4030,15,5,1709.71,185
Air India,BOM,HYD,1,0,9535,6,3,1289.77,1440
Jet Airways,CCU,BLR,1,1,8586,1,5,2500.36,1055
Jet Airways,CCU,BLR,1,1,8586,18,5,2500.36,1375
SpiceJet,BLR,DEL,0,0,3625,18,5,1709.71,160
Multiple carriers,DEL,COK,1,0,8055,27,3,2201.6,900
Air India,BOM,HYD,0,0,3100,21,3,623.54,80
IndiGo,CCU,BLR,1,0,5699,9,6,1654.62,280
Jet Airways,DEL,COK,2,0,15129,27,5,2206.24,535
Vistara,CCU,BLR,1,0,9187,9,5,3022.67,965
Air India,DEL,COK,2,0,11732,24,6,2206.24,1470
SpiceJet,CCU,BLR,0,2,3841,1,4,1547.27,140
Multiple carriers,DEL,COK,1,0,9794,6,5,2201.6,520
IndiGo,CCU,BLR,1,0,12198,18,5,2051.69,295
Jet Airways,CCU,BLR,1,0,14571,6,6,2500.36,775
IndiGo,BOM,HYD,0,0,5755,3,3,623.54,90
Jet Airways,CCU,BLR,1,0,14151,6,6,3022.67,750
Vistara,BLR,DEL,0,0,5613,18,4,1709.71,155
Jet Airways,CCU,BLR,1,0,13067,6,5,3022.67,1075
Jet Airways,DEL,COK,1,0,12557,21,3,2201.6,1475
Jet Airways,DEL,COK,1,0,14714,3,6,2201.6,450
Jet Airways,BLR,DEL,0,1,4544,3,5,1709.71,175
Air India,DEL,COK,2,0,10441,1,6,2993.19,1275
Air Asia,CCU,BLR,0,0,4107,1,4,1547.27,150
IndiGo,BLR,DEL,0,0,4990,18,4,1709.71,180
Air India,DEL,COK,2,0,12856,3,3,2263.95,1410
Air India,CCU,BLR,1,0,7893,1,4,3022.67,795
Vistara,DEL,COK,0,0,6688,15,3,2048.6,175
Jet Airways,DEL,COK,1,1,5963,27,3,2201.6,590
IndiGo,BLR,DEL,0,0,3419,24,5,1709.71,170
Jet Airways,BOM,HYD,0,1,2228,21,3,623.54,90
Air India,BOM,HYD,0,0,2575,24,3,623.54,75
Jet Airways,DEL,COK,2,0,13292,24,6,2232.34,1295
IndiGo,BLR,DEL,0,0,4823,9,5,1709.71,170
Jet Airways,CCU,BLR,1,1,9899,12,6,2500.36,400
Air India,CCU,BLR,2,0,14120,6,5,3664.88,805
Air India,DEL,COK,1,0,15284,6,3,2201.6,615
Multiple carriers,DEL,COK,1,0,12192,9,6,2201.6,910
Air India,CCU,BLR,2,0,13428,24,3,3728.94,1100
SpiceJet,MAA,CCU,0,2,3543,3,6,1387.26,135
Jet Airways,DEL,COK,1,1,5406,1,4,2201.6,1595
Air India,DEL,COK,3,0,12383,1,6,2971.24,1585
Air India,DEL,COK,1,0,8372,24,6,2201.6,375
IndiGo,BLR,DEL,0,0,6144,3,3,1709.71,175
Jet Airways,CCU,BLR,1,1,8586,24,5,2500.36,800
Air Asia,BLR,DEL,0,0,4282,9,5,1709.71,170
Jet Airways,DEL,COK,1,0,16079,21,5,2201.6,450
IndiGo,BOM,HYD,0,0,3175,15,3,623.54,90
Jet Airways,DEL,COK,1,0,15764,6,3,2201.6,925
IndiGo,BOM,HYD,0,0,4784,6,3,623.54,85
Multiple carriers,DEL,COK,1,0,17057,3,3,2201.6,450
Jet Airways,DEL,COK,2,0,13014,15,6,2206.24,1375
Jet Airways,DEL,COK,1,0,14714,12,6,2201.6,1210
Jet Airways,DEL,COK,0,0,9564,21,5,2048.6,195
Air India,DEL,COK,1,0,8991,12,6,2077.09,705
IndiGo,CCU,BLR,0,0,4804,15,6,1547.27,150
Jet Airways,DEL,COK,1,0,12242,27,3,2201.6,550
IndiGo,CCU,BLR,0,0,4148,21,3,1547.27,165
Jet Airways,CCU,BLR,1,1,8586,18,5,2500.36,945
Jet Airways,DEL,COK,1,1,11627,3,6,2201.6,1105
Jet Airways,CCU,BLR,1,1,7064,1,4,2500.36,685
Vistara,BLR,DEL,1,0,12476,3,3,1977.76,1665
Jet Airways,DEL,COK,1,1,10262,1,6,2201.6,925
Jet Airways,BOM,HYD,0,0,5678,1,6,623.54,90
Air Asia,DEL,COK,1,0,6151,27,3,2077.09,315
Multiple carriers,DEL,COK,1,0,14067,21,5,2201.6,435
Air India,CCU,BLR,1,0,11936,15,5,3022.67,555
Air India,CCU,BLR,1,0,6327,12,5,1662.88,965
Jet Airways,CCU,BLR,1,1,8529,12,6,2500.36,1540
Air India,DEL,COK,2,0,10651,18,5,2263.95,1410
Vistara,BLR,DEL,0,0,4668,1,6,1709.71,170
GoAir,DEL,COK,1,0,5430,24,4,2201.6,540
Jet Airways,BLR,DEL,0,1,7229,1,6,1709.71,180
IndiGo,DEL,COK,1,0,6314,21,3,2201.6,975
Air Asia,BLR,DEL,0,0,7120,3,6,1709.71,170
Jet Airways,DEL,COK,2,0,15129,18,5,2263.95,1760
SpiceJet,CCU,BLR,0,2,3841,6,5,1547.27,145
SpiceJet,CCU,BLR,0,2,3841,27,4,1547.27,150
Air India,DEL,COK,1,0,7480,24,6,2278.33,965
Air India,CCU,BLR,2,0,10676,6,5,2578.2,1390
IndiGo,BLR,DEL,0,0,4423,21,4,1709.71,165
IndiGo,DEL,COK,1,0,9709,21,3,2201.6,380
Multiple carriers,DEL,COK,1,0,7198,27,6,2201.6,930
Multiple carriers,DEL,COK,1,0,14848,6,6,2201.6,730
SpiceJet,BOM,HYD,0,2,1965,12,5,623.54,90
Jet Airways,BLR,DEL,1,1,9134,15,3,1971.87,625
Multiple carriers,DEL,COK,1,0,7485,21,5,2201.6,760
IndiGo,DEL,COK,1,0,6442,12,6,2084.71,515
Jet Airways,DEL,COK,2,1,15812,3,6,2335.87,440
Air India,DEL,COK,2,0,11185,9,6,2292.07,1420
IndiGo,BOM,HYD,0,0,3175,15,3,623.54,85
Vistara,CCU,BLR,1,0,8452,21,5,3022.67,930
Jet Airways,DEL,COK,1,1,10262,15,6,2201.6,1010
Air India,BLR,DEL,0,0,5228,21,5,1709.71,170
Jet Airways,CCU,BLR,1,1,9314,9,5,3022.67,1080
Jet Airways,DEL,COK,2,1,15812,1,6,2335.87,440
Jet Airways,CCU,BLR,1,0,14151,12,5,3022.67,1075
SpiceJet,BLR,DEL,0,0,3625,24,5,1709.71,170
Jet Airways,DEL,COK,1,1,10262,1,6,2201.6,1005
Jet Airways,CCU,BLR,1,1,10844,21,5,2500.36,590
Jet Airways,CCU,BLR,1,1,12384,1,5,3022.67,395
Jet Airways,DEL,COK,1,0,11822,9,4,2201.6,825
Vistara,BLR,DEL,1,0,10008,9,3,1977.76,1665
IndiGo,DEL,COK,1,0,7640,18,5,2084.71,380
Jet Airways,CCU,BLR,1,0,14781,1,5,2500.36,345
SpiceJet,BLR,DEL,0,0,4377,24,3,1709.71,175
IndiGo,DEL,COK,1,0,5298,15,6,2084.71,320
IndiGo,BOM,HYD,0,0,2227,24,3,623.54,90
Multiple carriers,DEL,COK,1,0,10407,27,5,2201.6,720
Jet Airways,DEL,COK,2,1,11507,27,6,2232.34,910
IndiGo,DEL,COK,1,0,5458,9,6,2201.6,305
IndiGo,BLR,DEL,0,0,3943,12,6,1709.71,170
Jet Airways,DEL,COK,1,0,18550,3,3,2201.6,440
Vistara,CCU,BLR,1,0,9397,9,6,3022.67,865
SpiceJet,CCU,BLR,0,2,3841,21,5,1547.27,155
Jet Airways,BLR,DEL,0,0,7229,27,4,1709.71,180
IndiGo,BLR,DEL,0,0,4823,18,6,1709.71,175
Jet Airways,CCU,BLR,1,1,10844,9,6,2500.36,1550
Air India,DEL,COK,1,0,7174,9,5,2077.09,1010
IndiGo,CCU,BLR,0,0,6985,3,3,1547.27,155
Multiple carriers,DEL,COK,1,0,8073,15,5,2201.6,840
Air India,DEL,COK,2,0,9417,12,6,2292.07,970
Air India,DEL,COK,1,0,8372,27,6,2201.6,675
Multiple carriers,DEL,COK,1,0,14408,9,3,2201.6,795
Jet Airways,BOM,HYD,0,0,5678,24,5,623.54,90
IndiGo,BLR,DEL,0,0,5694,21,3,1709.71,170
Jet Airways,CCU,BLR,1,1,8586,12,5,2500.36,450
Jet Airways,BLR,DEL,1,1,11087,18,3,1971.87,565
IndiGo,BLR,DEL,0,0,4823,27,4,1709.71,180
SpiceJet,DEL,COK,1,0,5583,3,6,2278.33,315
Jet Airways,DEL,COK,2,0,11869,21,3,2220.78,1465
IndiGo,BLR,DEL,0,0,4823,24,6,1709.71,180
Jet Airways,DEL,COK,1,1,12373,9,5,2201.6,330
Multiple carriers,DEL,COK,1,1,7268,24,6,2201.6,535
Jet Airways,BLR,DEL,1,0,17261,6,3,1971.87,1110
Jet Airways,DEL,COK,2,1,10368,15,6,2206.24,1375
IndiGo,MAA,CCU,0,0,3384,27,3,1387.26,135
SpiceJet,CCU,BLR,0,0,3847,27,3,1547.27,150
IndiGo,DEL,COK,1,0,6093,3,6,2201.6,625
Air India,DEL,COK,2,0,13547,27,6,2955.43,1105
Air Asia,BLR,DEL,0,0,7120,6,6,1709.71,170
Jet Airways Business,DEL,COK,2,0,46490,3,3,2895.09,500
Jet Airways,DEL,COK,2,1,12872,27,5,2232.34,1620
IndiGo,CCU,BLR,1,0,4226,15,5,1547.97,220
Jet Airways,CCU,BLR,1,1,10844,24,5,2500.36,865
Vistara,BLR,DEL,0,0,4668,9,6,1709.71,170
Multiple carriers,DEL,COK,1,0,29528,1,3,2201.6,780
SpiceJet,MAA,CCU,0,0,6300,12,3,1387.26,140
Jet Airways,DEL,COK,2,0,13882,9,6,2671.33,1000
Vistara,BLR,DEL,0,0,4668,24,5,1709.71,160
IndiGo,CCU,BLR,0,0,4174,1,4,1547.27,155
IndiGo,BOM,HYD,0,0,2754,15,5,623.54,90
IndiGo,BOM,HYD,0,0,2754,21,5,623.54,90
Vistara,BLR,DEL,0,0,4668,12,5,1709.71,170
IndiGo,CCU,BLR,0,0,4804,12,6,1547.27,155
Air India,DEL,COK,2,0,10756,9,6,2263.95,1600
Multiple carriers,DEL,COK,1,0,7933,1,6,2201.6,450
SpiceJet,MAA,CCU,0,2,3543,9,5,1387.26,135
Jet Airways,DEL,COK,2,1,13029,21,5,2206.24,1125
Jet Airways,CCU,BLR,1,0,13731,9,6,2500.36,1215
IndiGo,CCU,BLR,0,0,4804,27,6,1547.27,160
IndiGo,CCU,BLR,0,0,4148,9,3,1547.27,165
IndiGo,DEL,COK,1,0,5164,1,4,2278.33,325
Multiple carriers,DEL,COK,1,0,12192,27,6,2201.6,720
Multiple carriers,DEL,COK,1,0,15078,6,3,2201.6,720
IndiGo,CCU,BLR,1,0,4268,6,4,1662.88,315
Jet Airways,BLR,DEL,0,1,5769,24,6,1709.71,175
Jet Airways,BLR,DEL,1,0,26890,1,3,1971.87,570
SpiceJet,CCU,BLR,0,2,3815,15,3,1547.27,150
Jet Airways,CCU,BLR,1,1,9663,24,5,2500.36,1155
IndiGo,BLR,DEL,0,0,4823,3,4,1709.71,175
IndiGo,DEL,COK,1,0,13628,6,3,2201.6,350
GoAir,CCU,BLR,1,0,7451,6,5,2500.36,495
Jet Airways,BLR,DEL,0,0,7229,1,4,1709.71,180
Jet Airways,DEL,COK,2,1,10368,3,6,2206.24,1615
IndiGo,MAA,CCU,0,0,3858,1,6,1387.26,145
Jet Airways,CCU,BLR,1,1,8586,21,5,2500.36,775
Jet Airways,CCU,BLR,1,0,14781,18,5,2500.36,845
Air India,DEL,COK,2,0,13039,15,5,2955.43,865
Vistara,BLR,DEL,0,0,5613,21,6,1709.71,170
GoAir,BLR,DEL,0,0,7305,9,3,1709.71,175
Jet Airways,DEL,COK,1,1,10262,24,6,2201.6,610
Air India,BOM,HYD,0,0,15385,1,3,623.54,75
Jet Airways,CCU,BLR,1,1,11134,24,3,2500.36,1405
Jet Airways,BLR,DEL,0,0,7229,12,4,1709.71,185
SpiceJet,BLR,DEL,0,0,6860,3,3,1709.71,170
Jet Airways,DEL,COK,1,0,15554,9,3,2201.6,520
Jet Airways,CCU,BLR,1,1,8066,1,4,3022.67,690
IndiGo,DEL,COK,1,0,6493,3,6,2077.09,290
Air India,BLR,DEL,2,0,8534,15,3,2109.51,1795
Jet Airways,DEL,COK,2,1,13344,6,6,2308.95,425
Vistara,BOM,HYD,1,0,12395,6,3,2404.77,1125
Air India,DEL,COK,2,0,12436,3,6,2335.87,1820
IndiGo,DEL,COK,1,0,6938,9,6,2084.71,490
Air India,CCU,BLR,0,0,4460,3,4,1547.27,155
SpiceJet,CCU,BLR,0,0,6461,24,3,1547.27,150
GoAir,DEL,COK,1,0,7870,12,6,2201.6,310
Vistara,BOM,HYD,1,0,12395,6,3,2404.77,660
Air India,DEL,COK,1,0,8372,27,6,2201.6,615
Jet Airways,CCU,BLR,1,1,8529,12,6,2500.36,1690
Air Asia,CCU,BLR,1,0,6857,9,6,1547.97,220
Vistara,BLR,DEL,0,0,4668,1,5,1709.71,170
Air India,BOM,HYD,0,0,3100,3,5,623.54,80
SpiceJet,BLR,DEL,0,0,4991,27,4,1709.71,170
IndiGo,CCU,BLR,0,0,4804,6,5,1547.27,150
Jet Airways,CCU,BLR,1,1,11134,24,3,2500.36,735
Multiple carriers,DEL,COK,1,0,7363,21,3,2201.6,515
IndiGo,BOM,HYD,0,0,2227,1,4,623.54,95
Jet Airways,DEL,COK,2,0,13559,21,5,2232.34,1620
Multiple carriers,DEL,COK,1,0,9646,9,6,2084.71,765
IndiGo,DEL,COK,1,0,6526,27,5,2201.6,810
Jet Airways,BOM,HYD,0,0,8040,24,6,623.54,90
Jet Airways,DEL,COK,2,0,15129,1,5,2206.24,1615
IndiGo,DEL,COK,1,0,5636,21,4,2278.33,325
Jet Airways,BOM,HYD,0,0,5678,15,6,623.54,85
Air India,BLR,DEL,1,0,17198,1,3,3496.76,1730
Multiple carriers,DEL,COK,1,0,16287,9,3,2201.6,705
IndiGo,DEL,COK,1,0,9476,9,3,2329.93,275
Air India,CCU,BLR,2,0,13007,9,6,3332.1,1200
IndiGo,DEL,COK,1,0,7514,27,5,2084.71,895
IndiGo,CCU,BLR,0,0,5618,6,3,1547.27,155
SpiceJet,MAA,CCU,0,0,3911,6,5,1387.26,135
IndiGo,BLR,DEL,0,0,4823,18,5,1709.71,170
Air India,CCU,BLR,2,0,11752,9,6,3097.47,1700
Jet Airways,CCU,BLR,1,0,14571,9,6,2500.36,960
Air India,DEL,COK,1,0,8372,9,6,2201.6,1395
SpiceJet,BLR,DEL,0,0,3971,24,4,1709.71,160
Jet Airways,DEL,COK,1,1,10262,12,6,2201.6,335
IndiGo,MAA,CCU,0,0,3597,6,5,1387.26,140
Air India,DEL,COK,2,0,12436,9,6,2335.87,1820
Jet Airways,DEL,COK,1,0,14714,6,6,2201.6,360
Jet Airways,DEL,COK,1,1,12898,21,5,2201.6,1010
SpiceJet,CCU,BLR,1,0,12287,24,3,2311.75,420
IndiGo,DEL,COK,1,0,7189,21,5,2329.93,345
Air India,BLR,DEL,0,0,6961,21,5,1709.71,170
Air India,CCU,BLR,2,0,15292,24,3,3283.65,2000
Jet Airways,DEL,COK,2,1,10368,1,6,2206.24,810
Jet Airways,DEL,COK,2,0,13292,6,6,2232.34,1295
Air India,DEL,COK,1,0,9064,9,3,2077.09,1010
Jet Airways,CCU,BLR,1,0,14388,18,5,2500.36,730
SpiceJet,BLR,DEL,0,0,4423,12,6,1709.71,160
Air India,DEL,COK,2,0,8839,1,5,2292.07,970
Vistara,CCU,BLR,1,0,9870,24,5,3022.67,385
Jet Airways,DEL,COK,2,0,12819,27,6,2263.95,1195
Multiple carriers,DEL,COK,1,0,7670,15,5,2201.6,390
Jet Airways,CCU,BLR,1,1,8066,9,5,3022.67,870
Air India,BOM,HYD,2,0,16697,6,3,1282.1,710
IndiGo,DEL,COK,1,0,5684,12,6,2201.6,630
Multiple carriers,DEL,COK,1,0,11200,1,6,2201.6,455
Jet Airways,CCU,BLR,1,0,13759,24,3,2500.36,1410
IndiGo,BLR,DEL,0,0,5694,24,3,1709.71,170
Vistara,BLR,DEL,1,0,12371,1,3,1977.76,1665
IndiGo,DEL,COK,1,0,6573,9,4,2201.6,570
GoAir,DEL,COK,1,0,6393,6,3,2247.89,440
IndiGo,CCU,BLR,0,0,5224,6,6,1547.27,155
Jet Airways,BLR,DEL,0,1,5198,9,5,1709.71,180
Jet Airways,CCU,BLR,1,0,13941,21,5,2500.36,450
SpiceJet,MAA,CCU,0,0,6300,15,3,1387.26,155
Jet Airways,DEL,COK,2,0,12609,24,6,2232.34,1620
Multiple carriers,DEL,COK,1,0,13587,3,6,2201.6,720
Multiple carriers,DEL,COK,1,0,13587,24,6,2201.6,480
Jet Airways,DEL,COK,1,1,10262,27,6,2201.6,1595
Air India,DEL,COK,1,0,16439,6,3,2201.6,555
Jet Airways,CCU,BLR,1,0,14781,21,5,2500.36,510
Jet Airways,DEL,COK,1,1,10262,3,6,2201.6,1010
Jet Airways,CCU,BLR,1,1,10844,24,5,2500.36,1690
IndiGo,BLR,DEL,0,0,4823,15,6,1709.71,175
Air India,BLR,DEL,0,0,5911,9,4,1709.71,170
Multiple carriers,DEL,COK,1,0,13377,24,6,2201.6,750
Multiple carriers,DEL,COK,1,0,6145,27,3,2084.71,910
SpiceJet,BOM,HYD,0,2,1965,27,6,623.54,90
IndiGo,DEL,COK,1,0,6442,27,3,2084.71,515
Jet Airways,CCU,BLR,1,0,13941,6,5,2500.36,1430
Air India,DEL,COK,1,0,13002,3,3,2077.09,1010
Air India,DEL,COK,1,0,8907,24,6,2077.09,570
Jet Airways,DEL,COK,2,0,14657,27,5,2232.34,1620
SpiceJet,CCU,BLR,0,0,3873,6,5,1547.27,140
Jet Airways,CCU,BLR,1,0,14781,21,5,2500.36,570
Air India,BLR,DEL,0,0,5228,18,6,1709.71,170
Air Asia,BLR,DEL,0,0,7652,9,3,1709.71,170
Jet Airways,BLR,DEL,0,0,7229,24,3,1709.71,175
IndiGo,CCU,BLR,1,0,4226,1,5,1654.62,240
Jet Airways,DEL,COK,1,1,12373,9,5,2201.6,1325
IndiGo,BLR,DEL,0,0,6860,15,3,1709.71,180
Jet Airways,CCU,BLR,1,1,10844,24,5,2500.36,1170
Jet Airways,DEL,COK,1,1,12373,18,5,2201.6,1295
IndiGo,BLR,DEL,0,0,4238,24,3,1709.71,165
Jet Airways,BLR,DEL,1,1,13502,3,3,1971.87,1265
Jet Airways,CCU,BLR,1,0,10953,6,5,3022.67,1630
Air Asia,CCU,BLR,0,0,3782,21,3,1547.27,150
Jet Airways,CCU,BLR,1,0,14781,12,5,2500.36,345
IndiGo,CCU,BLR,0,0,4804,6,6,1547.27,165
SpiceJet,BLR,DEL,0,0,6860,3,3,1709.71,170
Air India,CCU,BLR,2,0,6117,24,5,1683.75,1170
Jet Airways,BLR,DEL,0,0,8016,15,6,1709.71,175
Vistara,DEL,COK,0,0,6216,21,6,2048.6,190
Jet Airways,BLR,DEL,0,0,8016,12,6,1709.71,165
Jet Airways,BLR,DEL,1,1,11087,18,3,1971.87,695
Jet Airways,BOM,HYD,0,0,5678,18,5,623.54,85
Jet Airways,BLR,DEL,0,0,7229,9,5,1709.71,175
IndiGo,BLR,DEL,0,0,6860,3,3,1709.71,175
Multiple carriers,DEL,COK,1,0,10407,27,5,2201.6,660
Multiple carriers,DEL,COK,1,0,13797,24,6,2201.6,835
Air India,BLR,DEL,0,0,6961,24,6,1709.71,165
Jet Airways,CCU,BLR,1,0,10624,9,5,3022.67,395
Jet Airways,DEL,COK,2,0,14300,15,6,2895.09,970
SpiceJet,MAA,CCU,0,0,5418,24,3,1387.26,140
Jet Airways,DEL,COK,2,0,15129,18,5,2206.24,1375
