Airline,Source,Dest,Route Map,Stops,Info,Price,Day,Month,Distance(km),Dep_Hr,Dep_Min,Duration_Hr,Duration_Min
Air India,DEL,COK,DEL → BLR → COK,1,0,10671,15,5,2077.09,13,30,18,45
Air India,DEL,COK,DEL → UDR → BOM → COK,2,0,10178,27,3,2229.75,13,20,18,20
Vistara,CCU,BLR,CCU → DEL → BLR,1,0,7927,12,6,3022.67,07,10,25,55
Air India,BOM,HYD,BOM → HYD,0,0,3100,18,5,623.54,13,55,1,30
Air India,DEL,COK,DEL → AMD → BOM → COK,2,0,12646,6,3,2263.95,19,45,23,30
IndiGo,DEL,COK,DEL → BLR → COK,1,0,7894,6,3,2077.09,05,05,5,0
IndiGo,BLR,DEL,BLR → DEL,0,0,3943,24,6,1709.71,01,30,2,45
Multiple carriers,DEL,COK,DEL → BOM → COK,1,0,7575,9,5,2201.6,11,25,7,50
Jet Airways,DEL,COK,DEL → IDR → BOM → COK,2,0,16914,6,3,2232.34,05,25,38,20
Vistara,DEL,COK,DEL → COK,0,0,6216,24,6,2048.6,14,40,3,10
IndiGo,DEL,COK,DEL → BLR → COK,1,0,6147,21,5,2077.09,17,05,5,10
IndiGo,DEL,COK,DEL → BOM → COK,1,0,6979,15,5,2201.6,17,30,8,0
Air India,DEL,COK,DEL → COK,0,0,6094,27,5,2048.6,18,05,3,5
Jet Airways,DEL,COK,DEL → BOM → COK,1,0,12242,27,3,2201.6,20,50,7,35
Air India,CCU,BLR,CCU → BBI → BOM → BLR,2,0,9416,12,6,2578.2,12,00,9,50
Air India,DEL,COK,DEL → HYD → MAA → COK,2,0,7107,21,3,2292.07,13,15,20,10
Jet Airways,DEL,COK,DEL → IDR → BOM → COK,2,0,13292,9,6,2232.34,21,25,21,35
IndiGo,MAA,CCU,MAA → CCU,0,0,7295,3,3,1387.26,07,55,2,20
IndiGo,BLR,DEL,BLR → DEL,0,0,4423,18,4,1709.71,00,30,2,55
IndiGo,BLR,DEL,BLR → DEL,0,0,5694,24,3,1709.71,23,30,2,50
Jet Airways,BLR,DEL,BLR → BOM → DEL,1,1,8147,24,3,1971.87,05,45,4,40
Multiple carriers,DEL,COK,DEL → BOM → COK,1,0,13377,27,5,2201.6,13,00,12,30
Jet Airways,BLR,DEL,BLR → BOM → DEL,1,1,13502,06,3,1971.87,14,05,10,40
Jet Airways,DEL,COK,DEL → BHO → BOM → COK,2,1,13764,9,3,2308.95,05,40,22,45
Jet Airways,CCU,BLR,CCU → DEL → BLR,1,0,12692,6,6,3022.67,17,00,16,45
IndiGo,CCU,BLR,CCU → BLR,0,0,4804,18,5,1547.27,17,15,2,35
Jet Airways,CCU,BLR,CCU → BOM → BLR,1,1,7064,1,4,2500.36,08,25,24,55
Jet Airways,DEL,COK,DEL → BOM → COK,1,0,14924,24,6,2201.6,07,05,5,30
IndiGo,CCU,BLR,CCU → BLR,0,0,6565,1,3,1547.27,15,20,2,35
Air India,DEL,COK,DEL → AMD → BOM → COK,2,0,9863,18,5,2263.95,16,40,26,35
IndiGo,DEL,COK,DEL → BOM → COK,1,0,7725,6,3,2201.6,16,00,5,0
Air India,DEL,COK,DEL → GOI → BOM → COK,2,0,11281,15,5,2993.19,22,00,21,15
Jet Airways,BOM,HYD,BOM → HYD,0,1,3210,21,5,623.54,19,35,1,30
Air India,CCU,BLR,CCU → HYD → BLR,1,0,6117,1,5,1662.88,19,00,9,40
Jet Airways,DEL,COK,DEL → BOM → COK,1,1,10262,24,6,2201.6,16,00,12,25
IndiGo,BLR,DEL,BLR → DEL,0,0,3943,1,4,1709.71,04,00,2,50
Jet Airways,CCU,BLR,CCU → BOM → BLR,1,0,12576,12,6,2500.36,18,55,9,45
Air Asia,DEL,COK,DEL → BLR → COK,1,0,7452,21,4,2077.09,07,55,5,30
Jet Airways,CCU,BLR,CCU → BOM → BLR,1,0,14781,1,5,2500.36,06,30,9,50
Air India,CCU,BLR,CCU → BBI → BLR,1,0,8996,12,6,1547.97,09,10,4,5
Air India,DEL,COK,DEL → BLR → COK,1,0,11563,6,3,2077.09,13,30,18,45
IndiGo,BLR,DEL,BLR → DEL,0,0,4777,09,3,1709.71,04,00,2,50
IndiGo,CCU,BLR,CCU → BLR,0,0,4174,9,4,1547.27,15,30,2,35
SpiceJet,CCU,BLR,CCU → BLR,0,2,3841,6,6,1547.27,17,10,2,30
Jet Airways,DEL,COK,DEL → ATQ → BOM → COK,2,0,13775,24,6,2895.09,18,20,10,5
Air India,DEL,COK,DEL → MAA → COK,1,0,5117,27,3,2278.33,17,20,16,5
Jet Airways,BOM,HYD,BOM → HYD,0,0,5678,15,6,623.54,19,35,1,30
Jet Airways,DEL,COK,DEL → BOM → COK,1,1,5177,1,4,2201.6,14,00,5,0
SpiceJet,DEL,COK,DEL → BLR → COK,1,0,5975,9,5,2077.09,17,55,4,55
IndiGo,BLR,DEL,BLR → DEL,0,0,6860,03,3,1709.71,00,40,2,45
IndiGo,CCU,BLR,CCU → BLR,0,0,4804,18,5,1547.27,09,35,2,45
Multiple carriers,DEL,COK,DEL → BOM → COK,1,0,13377,27,6,2201.6,11,30,14,0
Air India,DEL,COK,DEL → BOM → COK,1,0,8372,21,5,2201.6,10,00,9,15
Multiple carriers,DEL,COK,DEL → BOM → COK,1,0,7933,1,6,2201.6,09,00,12,0
IndiGo,BOM,HYD,BOM → HYD,0,0,4049,15,5,623.54,06,25,1,30
Air India,BLR,DEL,BLR → DEL,0,0,11423,03,3,1709.71,10,00,2,45
Jet Airways,CCU,BLR,CCU → BOM → BLR,1,1,10844,15,5,2500.36,18,55,21,25
Jet Airways,DEL,COK,DEL → JAI → BOM → COK,2,0,12819,21,3,2206.24,09,40,42,45
SpiceJet,BLR,DEL,BLR → DEL,0,0,5621,18,4,1709.71,21,10,2,55
Air India,BLR,DEL,BLR → DEL,0,0,5228,9,5,1709.71,17,00,2,45
Jet Airways,DEL,COK,DEL → IDR → BOM → COK,2,1,9254,27,3,2232.34,05,25,38,20
IndiGo,BOM,HYD,BOM → HYD,0,0,4392,1,5,623.54,06,25,1,30
Jet Airways,BOM,HYD,BOM → HYD,0,0,8040,21,3,623.54,10,20,1,30
Air Asia,BLR,DEL,BLR → DEL,0,0,4483,27,4,1709.71,11,10,2,45
Air India,DEL,COK,DEL → HYD → MAA → COK,2,0,12760,3,3,2292.07,09,45,23,40
Jet Airways,BLR,DEL,BLR → DEL,0,0,7229,15,5,1709.71,15,15,2,55
Vistara,BLR,DEL,BLR → DEL,0,0,5403,24,4,1709.71,07,00,2,40
Air India,DEL,COK,DEL → BOM → COK,1,0,7934,21,3,2201.6,07,00,12,15
GoAir,CCU,BLR,CCU → BOM → BLR,1,0,6945,15,5,2500.36,23,30,8,15
SpiceJet,BLR,DEL,BLR → DEL,0,0,4423,6,4,1709.71,09,30,2,50
Jet Airways,BOM,HYD,BOM → HYD,0,0,8040,15,3,623.54,07,10,1,25
Jet Airways,DEL,COK,DEL → BOM → COK,1,1,11399,9,5,2201.6,08,00,11,0
Jet Airways,DEL,COK,DEL → COK,0,1,7202,21,4,2048.6,11,00,3,15
Multiple carriers,DEL,COK,DEL → BOM → COK,1,0,13727,9,5,2201.6,11,30,9,30
SpiceJet,DEL,COK,DEL → BLR → COK,1,0,4957,24,6,2077.09,17,55,4,55
Jet Airways,DEL,COK,DEL → BOM → COK,1,1,10262,3,6,2201.6,13,00,6,0
SpiceJet,BOM,HYD,BOM → HYD,0,0,2017,3,4,623.54,05,45,1,30
Jet Airways,DEL,COK,DEL → BOM → COK,1,0,12242,27,3,2201.6,18,15,10,10
Jet Airways,BOM,HYD,BOM → HYD,0,0,10875,1,3,623.54,10,20,1,30
Jet Airways,CCU,BLR,CCU → BOM → BLR,1,1,10844,9,6,2500.36,14,05,6,40
Air Asia,CCU,BLR,CCU → BLR,0,0,4409,3,6,1547.27,10,20,2,35
Air India,BLR,DEL,BLR → COK → DEL,1,0,6987,21,3,2415.98,06,55,16,25
Jet Airways,DEL,COK,DEL → BHO → BOM → COK,2,0,12074,27,3,2308.95,05,40,22,45
Multiple carriers,DEL,COK,DEL → BOM → COK,1,0,7354,6,6,2201.6,11,25,7,50
Air India,DEL,COK,DEL → CCU → BOM → COK,2,0,13381,3,6,4043.05,16,55,26,20
Air India,DEL,COK,DEL → COK,0,0,5201,15,6,2048.6,05,10,2,50
Jet Airways,CCU,BLR,CCU → BOM → BLR,1,1,9663,1,5,2500.36,16,30,19,30
Air India,DEL,COK,DEL → COK,0,0,6094,9,5,2048.6,18,05,3,5
Jet Airways,DEL,COK,DEL → COK,0,1,7202,12,5,2048.6,11,00,3,15
Vistara,MAA,CCU,MAA → CCU,0,0,11982,6,6,1387.26,17,45,2,20
Jet Airways,BLR,DEL,BLR → BOM → DEL,1,1,7832,21,3,1971.87,07,00,9,10
Air India,MAA,CCU,MAA → CCU,0,0,7817,9,3,1387.26,11,40,2,15
Jet Airways,DEL,COK,DEL → BOM → COK,1,1,12373,18,5,2201.6,13,00,6,0
Jet Airways,CCU,BLR,CCU → BOM → BLR,1,1,10844,18,5,2500.36,08,25,9,50
Jet Airways,DEL,COK,DEL → NAG → BOM → COK,2,0,13376,9,6,2600.67,06,45,29,50
Multiple carriers,DEL,COK,DEL → HYD → COK,1,0,9646,27,6,2084.71,09,45,6,25
SpiceJet,CCU,BLR,CCU → BLR,0,2,3841,6,6,1547.27,22,20,2,20
SpiceJet,DEL,COK,DEL → BLR → COK,1,0,4957,21,3,2077.09,16,35,6,15
IndiGo,CCU,BLR,CCU → BLR,0,0,4148,9,3,1547.27,21,25,2,40
Jet Airways,BLR,DEL,BLR → BOM → DEL,1,0,26890,01,3,1971.87,22,50,6,15
Jet Airways,DEL,COK,DEL → AMD → BOM → COK,2,1,8834,27,3,2263.95,19,10,24,35
IndiGo,DEL,COK,DEL → BLR → COK,1,0,5241,24,4,2077.09,02,00,5,45
Jet Airways,DEL,COK,DEL → COK,0,1,7989,27,5,2048.6,11,00,3,15
IndiGo,DEL,COK,DEL → BOM → COK,1,0,5883,12,6,2201.6,10,35,14,55
Air Asia,CCU,BLR,CCU → BBI → BLR,1,0,6857,18,5,1547.97,06,50,3,40
SpiceJet,BLR,DEL,BLR → HYD → DEL,1,0,5822,15,3,1722.67,15,35,8,5
Jet Airways,DEL,COK,DEL → BOM → COK,1,1,10262,9,6,2201.6,15,00,13,25
Jet Airways,BOM,HYD,BOM → HYD,0,1,4995,12,6,623.54,07,05,1,25
SpiceJet,BLR,DEL,BLR → DEL,0,0,4991,21,4,1709.71,09,30,2,50
Jet Airways,BLR,DEL,BLR → BOM → DEL,1,0,16736,06,3,1971.87,05,45,15,35
Jet Airways,DEL,COK,DEL → JDH → BOM → COK,2,0,18804,12,6,2335.87,11,40,7,20
IndiGo,DEL,COK,DEL → HYD → COK,1,0,6442,1,6,2084.71,08,35,13,55
Air India,CCU,BLR,CCU → BLR,0,0,5170,18,3,1547.27,14,15,2,30
SpiceJet,BLR,DEL,BLR → DEL,0,0,4377,18,3,1709.71,20,30,2,50
Jet Airways,DEL,COK,DEL → COK,0,0,9564,9,6,2048.6,11,00,3,15
SpiceJet,BLR,DEL,BLR → DEL,0,2,3573,27,6,1709.71,05,55,2,40
Jet Airways,DEL,COK,DEL → BOM → COK,1,0,17024,6,3,2201.6,17,30,26,15
Air Asia,BLR,DEL,BLR → DEL,0,0,3383,21,5,1709.71,04,55,2,50
Jet Airways,BLR,DEL,BLR → BOM → DEL,1,0,27992,01,3,1971.87,14,05,6,15
Jet Airways,BLR,DEL,BLR → DEL,0,0,7229,12,5,1709.71,08,20,3,0
Jet Airways,BLR,DEL,BLR → BOM → DEL,1,1,9134,15,3,1971.87,05,45,4,40
Air India,BOM,HYD,BOM → HYD,0,0,3100,21,6,623.54,15,00,1,25
Multiple carriers,DEL,COK,DEL → BOM → COK,1,0,13727,15,5,2201.6,09,00,12,0
Vistara,CCU,BLR,CCU → DEL → BLR,1,0,8452,1,4,3022.67,07,10,13,10
Jet Airways,DEL,COK,DEL → BOM → COK,1,0,14714,3,6,2201.6,10,00,9,0
Jet Airways,BLR,DEL,BLR → MAA → DEL,1,1,7280,15,3,2028.89,09,45,6,10
Air India,BOM,HYD,BOM → GOI → PNQ → HYD,2,0,18797,6,3,1282.1,13,30,3,25
IndiGo,BOM,HYD,BOM → HYD,0,0,2754,3,6,623.54,12,00,1,30
Air Asia,CCU,BLR,CCU → BLR,0,0,4409,3,6,1547.27,22,50,2,30
IndiGo,DEL,COK,DEL → COK,0,0,5021,27,4,2048.6,14,20,3,15
Jet Airways,BOM,HYD,BOM → HYD,0,0,8040,9,3,623.54,06,30,1,30
Air India,DEL,COK,DEL → BOM → COK,1,0,10454,15,6,2201.6,09,00,10,15
Multiple carriers,DEL,COK,DEL → BOM → COK,1,0,10197,15,5,2201.6,03,50,8,45
Air India,BLR,DEL,BLR → DEL,0,0,5228,12,5,1709.71,06,10,2,45
Jet Airways,DEL,COK,DEL → BOM → COK,1,0,14714,9,6,2201.6,14,00,5,0
Air India,BLR,DEL,BLR → DEL,0,0,7276,15,3,1709.71,06,10,2,45
IndiGo,DEL,COK,DEL → BBI → COK,1,0,7731,27,3,2786.9,02,35,5,55
Air Asia,CCU,BLR,CCU → BBI → BLR,1,0,6857,18,5,1547.97,19,55,3,35
Air India,BLR,DEL,BLR → DEL,0,0,6961,18,6,1709.71,05,45,3,0
Jet Airways,DEL,COK,DEL → BDQ → BOM → COK,2,1,7791,21,3,2220.78,10,45,17,40
IndiGo,BLR,DEL,BLR → DEL,0,0,4777,21,3,1709.71,10,10,2,50
Jet Airways,DEL,COK,DEL → BOM → COK,1,0,16289,9,3,2201.6,19,15,9,10
Jet Airways,CCU,BLR,CCU → BOM → BLR,1,0,12681,1,4,2500.36,18,55,9,45
IndiGo,BLR,DEL,BLR → DEL,0,0,4823,27,4,1709.71,18,25,2,55
Jet Airways,DEL,COK,DEL → JAI → BOM → COK,2,0,13014,9,6,2206.24,09,40,26,55
Jet Airways,DEL,COK,DEL → BOM → COK,1,1,5406,6,4,2201.6,07,05,11,55
Multiple carriers,DEL,COK,DEL → BOM → COK,1,0,9315,15,5,2201.6,07,30,11,30
Air India,DEL,COK,DEL → MAA → COK,1,0,7480,9,5,2278.33,12,30,20,55
Jet Airways,BLR,DEL,BLR → BOM → DEL,1,0,14815,18,3,1971.87,14,05,5,5
Air India,CCU,BLR,CCU → DEL → BLR,1,0,12173,24,3,3022.67,20,30,19,45
Air India,BLR,DEL,BLR → CCU → BBI → DEL,2,0,7664,15,3,3206.37,05,50,17,55
Air India,DEL,COK,DEL → HYD → BOM → COK,2,0,12777,6,6,2955.43,17,15,26,0
Multiple carriers,DEL,COK,DEL → BOM → COK,1,0,8837,27,5,2201.6,07,30,11,45
Jet Airways,CCU,BLR,CCU → BOM → BLR,1,1,10844,1,5,2500.36,21,10,12,55
Jet Airways,CCU,BLR,CCU → BOM → BLR,1,0,14571,24,5,2500.36,06,30,13,20
IndiGo,DEL,COK,DEL → BOM → COK,1,0,6093,15,6,2201.6,07,30,13,30
IndiGo,DEL,COK,DEL → HYD → COK,1,0,7514,6,3,2084.71,08,35,7,35
IndiGo,DEL,COK,DEL → COK,0,0,6015,18,5,2048.6,14,25,3,15
Jet Airways,DEL,COK,DEL → BOM → COK,1,1,12898,21,5,2201.6,10,00,18,25
Air India,DEL,COK,DEL → BOM → COK,1,0,8792,1,6,2201.6,19,00,24,15
IndiGo,BLR,DEL,BLR → DEL,0,0,4823,15,5,1709.71,08,30,2,50
SpiceJet,BLR,DEL,BLR → DEL,0,2,3919,1,4,1709.71,05,55,2,40
IndiGo,MAA,CCU,MAA → CCU,0,0,3597,1,5,1387.26,13,15,2,20
SpiceJet,BOM,HYD,BOM → HYD,0,0,2017,21,5,623.54,05,45,1,30
Air Asia,BLR,DEL,BLR → DEL,0,0,3383,27,6,1709.71,23,55,2,50
SpiceJet,BOM,HYD,BOM → HYD,0,2,1965,18,6,623.54,22,45,1,30
Jet Airways,DEL,COK,DEL → BOM → COK,1,1,10262,24,6,2201.6,02,15,10,20
Jet Airways,DEL,COK,DEL → BOM → COK,1,0,17234,3,3,2201.6,16,00,12,25
Jet Airways,CCU,BLR,CCU → BOM → BLR,1,0,14178,9,6,2500.36,20,00,8,40
IndiGo,DEL,COK,DEL → MAA → COK,1,0,5636,3,6,2278.33,02,00,5,25
IndiGo,BLR,DEL,BLR → DEL,0,0,4823,15,4,1709.71,18,55,2,55
Air India,DEL,COK,DEL → MAA → COK,1,0,7480,21,5,2278.33,12,30,20,55
Jet Airways,CCU,BLR,CCU → BOM → BLR,1,0,14571,9,6,2500.36,18,55,21,25
IndiGo,BOM,HYD,BOM → HYD,0,0,13999,1,3,623.54,09,10,1,30
Jet Airways,CCU,BLR,CCU → DEL → BLR,1,0,14151,18,5,3022.67,20,25,24,40
Air India,BLR,DEL,BLR → DEL,0,0,6121,1,5,1709.71,21,05,2,50
SpiceJet,MAA,CCU,MAA → CCU,0,2,3543,24,5,1387.26,08,20,2,15
Air India,DEL,COK,DEL → AMD → BOM → COK,2,0,10651,18,5,2263.95,19,45,23,30
Jet Airways,DEL,COK,DEL → AMD → BOM → COK,2,0,15129,21,5,2263.95,23,05,29,20
IndiGo,DEL,COK,DEL → MAA → COK,1,0,6582,24,6,2278.33,07,15,5,15
Jet Airways,DEL,COK,DEL → BHO → BOM → COK,2,1,15544,27,5,2308.95,05,30,7,5
IndiGo,DEL,COK,DEL → BOM → COK,1,0,8574,27,3,2201.6,18,35,7,0
IndiGo,BOM,HYD,BOM → HYD,0,0,4784,9,3,623.54,02,30,1,30
IndiGo,DEL,COK,DEL → HYD → COK,1,0,6818,3,6,2084.71,05,05,7,5
Jet Airways,BLR,DEL,BLR → BOM → DEL,1,0,25735,01,3,1971.87,14,05,19,25
Jet Airways,DEL,COK,DEL → AMD → BOM → COK,2,0,9483,9,4,2263.95,13,25,29,35
Jet Airways,DEL,COK,DEL → JAI → BOM → COK,2,1,10368,24,6,2206.24,19,30,17,5
Multiple carriers,DEL,COK,DEL → BOM → COK,1,0,8073,15,5,2201.6,09,00,12,0
IndiGo,CCU,BLR,CCU → BLR,0,0,4778,1,3,1547.27,22,10,2,45
Jet Airways,CCU,BLR,CCU → BOM → BLR,1,0,13941,18,5,2500.36,20,00,8,40
Jet Airways,CCU,BLR,CCU → BOM → BLR,1,1,10844,1,5,2500.36,16,30,6,5
Jet Airways,CCU,BLR,CCU → BOM → BLR,1,1,10844,9,5,2500.36,06,30,13,20
SpiceJet,CCU,BLR,CCU → BLR,0,2,3841,24,5,1547.27,09,00,2,25
Jet Airways,CCU,BLR,CCU → BOM → BLR,1,1,10844,15,5,2500.36,06,30,9,50
Jet Airways,DEL,COK,DEL → MAA → BOM → COK,2,1,8728,27,3,3860.03,05,10,13,40
Jet Airways,CCU,BLR,CCU → DEL → BLR,1,0,11467,1,5,3022.67,20,25,18,0
Multiple carriers,DEL,COK,DEL → BOM → COK,1,0,15078,6,3,2201.6,09,00,6,30
Multiple carriers,DEL,COK,DEL → BOM → COK,1,0,7198,6,6,2201.6,17,00,8,30
Air India,DEL,COK,DEL → BOM → COK,1,0,8372,24,6,2201.6,21,00,10,40
Multiple carriers,DEL,COK,DEL → BOM → COK,1,1,7308,27,5,2201.6,16,00,9,30
SpiceJet,DEL,COK,DEL → PNQ → COK,1,2,4414,27,3,2130.78,08,45,4,30
IndiGo,CCU,BLR,CCU → BLR,0,0,5224,18,4,1547.27,14,25,2,30
Jet Airways,BLR,DEL,BLR → BOM → DEL,1,1,7832,21,3,1971.87,05,45,10,25
IndiGo,BLR,DEL,BLR → DEL,0,0,6860,09,3,1709.71,01,30,2,45
Multiple carriers,DEL,COK,DEL → BOM → COK,1,1,15136,6,3,2201.6,13,00,12,35
Jet Airways,DEL,COK,DEL → BOM → COK,1,1,5963,27,3,2201.6,16,00,27,45
Air India,DEL,COK,DEL → HYD → BOM → COK,2,0,8665,27,3,2955.43,21,30,21,45
Jet Airways,DEL,COK,DEL → AMD → BOM → COK,2,0,15129,21,5,2263.95,23,05,29,20
SpiceJet,CCU,BLR,CCU → BLR,0,2,3841,18,5,1547.27,17,10,2,30
Multiple carriers,DEL,COK,DEL → BOM → COK,1,0,13377,9,6,2201.6,10,00,15,30
Jet Airways,DEL,COK,DEL → IDR → BOM → COK,2,0,16914,9,3,2232.34,05,25,23,0
Jet Airways,DEL,COK,DEL → BOM → COK,1,1,10262,9,6,2201.6,02,15,16,45
IndiGo,CCU,BLR,CCU → MAA → BLR,1,0,5386,9,5,1654.62,17,35,4,40
Jet Airways,CCU,BLR,CCU → BOM → BLR,1,0,14388,15,5,2500.36,21,10,7,30
Jet Airways,DEL,COK,DEL → JAI → BOM → COK,2,0,15129,27,5,2206.24,05,30,13,30
IndiGo,DEL,COK,DEL → HYD → COK,1,0,6442,15,5,2084.71,11,55,10,35
Jet Airways,DEL,COK,DEL → JAI → BOM → COK,2,1,10368,3,6,2206.24,19,30,17,5
Jet Airways,DEL,COK,DEL → BOM → COK,1,0,12767,21,3,2201.6,15,00,27,50
Jet Airways,DEL,COK,DEL → BOM → COK,1,1,10262,6,6,2201.6,15,00,13,25
Multiple carriers,DEL,COK,DEL → BOM → COK,1,0,7408,12,6,2201.6,08,00,13,0
Multiple carriers,DEL,COK,DEL → BOM → COK,1,0,13587,27,6,2201.6,10,00,11,0
Air India,CCU,BLR,CCU → BOM → BLR,1,0,8891,15,5,2500.36,16,50,15,5
IndiGo,DEL,COK,DEL → BOM → COK,1,0,5883,6,6,2201.6,10,35,14,55
Jet Airways,DEL,COK,DEL → BOM → COK,1,1,10262,27,6,2201.6,13,00,23,35
Jet Airways,CCU,BLR,CCU → BOM → BLR,1,1,10844,9,6,2500.36,21,10,23,35
Jet Airways,CCU,BLR,CCU → BOM → BLR,1,0,14781,9,5,2500.36,06,30,13,20
IndiGo,MAA,CCU,MAA → CCU,0,0,6297,15,3,1387.26,14,40,2,25
Air Asia,CCU,BLR,CCU → BLR,0,0,4409,12,5,1547.27,22,50,2,30
Air India,DEL,COK,DEL → GOI → BOM → COK,2,0,12383,9,6,2993.19,10,55,8,20
SpiceJet,BOM,HYD,BOM → HYD,0,0,2017,3,5,623.54,13,15,1,30
Air India,BOM,HYD,BOM → DEL → HYD,1,0,12308,6,3,2404.77,19,00,14,10
SpiceJet,MAA,CCU,MAA → CCU,0,0,3384,18,3,1387.26,17,45,2,20
Jet Airways,BLR,DEL,BLR → BOM → DEL,1,1,9134,15,3,1971.87,08,55,7,15
IndiGo,DEL,COK,DEL → MAA → COK,1,0,7464,18,5,2278.33,02,00,5,25
Multiple carriers,DEL,COK,DEL → HYD → COK,1,1,6093,27,4,2084.71,07,10,9,0
Multiple carriers,DEL,COK,DEL → BOM → COK,1,0,15237,3,3,2201.6,04,00,14,50
Jet Airways,BOM,HYD,BOM → HYD,0,1,4995,1,5,623.54,07,05,1,25
Air India,DEL,COK,DEL → COK,0,0,6934,24,5,2048.6,14,10,3,0
Jet Airways,CCU,BLR,CCU → BOM → BLR,1,0,13784,1,4,2500.36,21,10,12,55
Air Asia,CCU,BLR,CCU → BLR,0,0,4409,15,6,1547.27,10,20,2,35
Multiple carriers,DEL,COK,DEL → BOM → COK,1,0,15898,27,5,2201.6,13,00,6,15
Air India,DEL,COK,DEL → HYD → BOM → COK,2,0,11989,21,5,2955.43,17,15,26,0
SpiceJet,BOM,HYD,BOM → HYD,0,0,2017,3,6,623.54,13,15,1,30
Multiple carriers,DEL,COK,DEL → BOM → COK,1,0,11098,1,6,2201.6,04,55,14,5
IndiGo,DEL,COK,DEL → BOM → COK,1,0,6794,21,5,2201.6,17,30,8,0
Jet Airways,CCU,BLR,CCU → BOM → BLR,1,1,10844,1,5,2500.36,21,10,12,10
Multiple carriers,DEL,COK,DEL → IDR → BOM → COK,2,0,34608,9,3,2232.34,15,05,10,30
Air India,DEL,COK,DEL → COK,0,0,6094,15,5,2048.6,14,10,3,0
IndiGo,CCU,BLR,CCU → HYD → BLR,1,0,4565,9,5,1662.88,15,15,5,15
Air India,DEL,COK,DEL → RPR → NAG → BOM → COK,3,0,10493,27,5,2971.24,05,15,38,0
Air India,DEL,COK,DEL → AMD → BOM → COK,2,0,9653,27,6,2263.95,19,45,23,30
Air India,BLR,DEL,BLR → BOM → NAG → DEL,2,0,12305,18,3,2370.94,06,45,27,50
Air India,BLR,DEL,BLR → DEL,0,0,6961,15,5,1709.71,10,00,2,45
Multiple carriers,DEL,COK,DEL → BOM → COK,1,0,9794,15,5,2201.6,06,00,6,35
Multiple carriers,DEL,COK,DEL → BOM → COK,1,0,13377,27,5,2201.6,17,30,8,0
Jet Airways,DEL,COK,DEL → BOM → COK,1,1,12898,27,5,2201.6,02,15,16,45
Multiple carriers,DEL,COK,DEL → BOM → COK,1,0,7155,27,6,2201.6,11,25,7,50
Multiple carriers,DEL,COK,DEL → BOM → COK,1,0,13377,24,6,2201.6,15,00,10,30
Vistara,BLR,DEL,BLR → DEL,0,0,4668,3,5,1709.71,11,30,2,50
IndiGo,BLR,DEL,BLR → HYD → DEL,1,0,8110,01,3,1722.67,07,30,4,50
Jet Airways,BLR,DEL,BLR → DEL,0,1,4544,6,4,1709.71,08,20,3,0
Air India,DEL,COK,DEL → AMD → BOM → COK,2,0,9653,27,6,2263.95,16,40,26,35
Jet Airways,CCU,BLR,CCU → BOM → BLR,1,0,14781,1,5,2500.36,08,25,9,50
Vistara Premium economy,BLR,DEL,BLR → DEL,0,0,5969,6,4,1709.71,11,30,2,50
SpiceJet,BOM,HYD,BOM → HYD,0,0,2017,3,4,623.54,13,15,1,30
Jet Airways,CCU,BLR,CCU → DEL → BLR,1,0,14151,6,6,3022.67,17,00,6,35
Jet Airways,CCU,BLR,CCU → BOM → BLR,1,0,13731,9,6,2500.36,16,30,12,10
Jet Airways,DEL,COK,DEL → BOM → COK,1,1,15400,3,3,2201.6,09,00,9,50
Jet Airways,CCU,BLR,CCU → DEL → BLR,1,1,8066,9,5,3022.67,09,35,25,20
Jet Airways,DEL,COK,DEL → BHO → BOM → COK,2,0,21314,3,3,2308.95,05,40,37,10
Air India,BLR,DEL,BLR → CCU → DEL,1,0,14069,01,3,2860.23,11,05,11,40
Jet Airways,BOM,HYD,BOM → HYD,0,1,2470,15,3,623.54,15,50,1,30
IndiGo,CCU,BLR,CCU → BLR,0,0,4804,24,4,1547.27,20,20,2,35
Air India,BLR,DEL,BLR → CCU → DEL,1,0,9029,15,3,2860.23,05,50,7,5
IndiGo,CCU,BLR,CCU → BLR,0,0,4804,12,5,1547.27,04,40,2,35
Jet Airways,DEL,COK,DEL → AMD → BOM → COK,2,0,15129,9,5,2263.95,23,05,19,55
IndiGo,BOM,HYD,BOM → HYD,0,0,2754,24,3,623.54,19,05,1,25
Jet Airways,CCU,BLR,CCU → BOM → BLR,1,0,13364,1,4,2500.36,21,10,11,5
IndiGo,CCU,BLR,CCU → MAA → BLR,1,0,6933,24,3,1654.62,17,35,4,40
Jet Airways,DEL,COK,DEL → AMD → BOM → COK,2,0,15129,18,5,2263.95,23,05,13,30
Multiple carriers,DEL,COK,DEL → BOM → COK,1,0,11200,9,6,2201.6,11,25,7,35
Jet Airways,BOM,HYD,BOM → HYD,0,1,3210,15,5,623.54,02,55,1,25
Jet Airways,BOM,HYD,BOM → HYD,0,0,8040,18,6,623.54,10,20,1,30
Jet Airways,DEL,COK,DEL → NAG → BOM → COK,2,1,10919,12,6,2600.67,14,35,13,50
IndiGo,DEL,COK,DEL → HYD → COK,1,0,6442,27,6,2084.71,07,35,8,35
IndiGo,DEL,COK,DEL → COK,0,0,4729,1,4,2048.6,14,20,3,15
IndiGo,DEL,COK,DEL → HYD → COK,1,0,6442,6,3,2084.71,11,55,10,25
